sample_index,observed,AR(3),MA(2),"ARMA(3,2)","ARIMA(3,1,2)",Training-mean baseline
2598,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2599,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2600,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2601,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2602,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2603,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2604,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2605,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2606,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2607,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2608,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2609,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2610,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2611,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2612,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2613,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2614,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2615,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2616,993.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2617,994.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2618,996.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2619,996.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2620,998.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2621,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2622,1001.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2623,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2624,1005.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2625,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2626,1008.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2627,1009.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2628,1008.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2629,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2630,1005.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2631,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2632,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2633,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2634,999.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2635,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2636,1001.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2637,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2638,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2639,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2640,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2641,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2642,1001.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2643,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2644,998.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2645,997.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2646,995.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2647,996.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2648,998.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2649,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2650,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2651,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2652,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2653,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2654,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2655,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2656,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2657,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2658,999.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2659,998.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2660,999.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2661,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2662,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2663,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2664,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2665,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2666,1010.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2667,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2668,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2669,1001.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2670,1001.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2671,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2672,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2673,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2674,1008.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2675,1009.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2676,1011.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2677,1010.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2678,1010.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2679,1008.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2680,1005.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2681,1003.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2682,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2683,999.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2684,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2685,1000.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2686,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2687,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2688,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2689,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2690,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2691,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2692,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2693,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2694,1005.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2695,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2696,1008.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2697,1014.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2698,1014.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2699,1019.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2700,1019.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2701,1021.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2702,1021.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2703,1022.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2704,1020.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2705,1022.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2706,1023.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2707,1030.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2708,1033.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2709,1033.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2710,1034.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2711,1033.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2712,1034.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2713,1034.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2714,1037.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2715,1036.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2716,1034.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2717,1032.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2718,1027.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2719,1024.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2720,1018.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2721,1015.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2722,1011.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2723,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2724,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2725,999.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2726,997.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2727,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2728,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2729,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2730,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2731,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2732,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2733,990.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2734,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2735,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2736,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2737,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2738,990.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2739,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2740,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2741,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2742,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2743,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2744,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2745,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2746,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2747,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2748,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2749,993.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2750,1007.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2751,1028.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2752,1055.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2753,1090.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2754,1131.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2755,1178.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2756,1232.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2757,1281.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2758,1320.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2759,1341.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2760,1333.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2761,1303.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2762,1251.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2763,1188.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2764,1126.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2765,1067.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2766,1020.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2767,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2768,974.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2769,973.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2770,973.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2771,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2772,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2773,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2774,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2775,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2776,976.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2777,966.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2778,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2779,959.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2780,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2781,961.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2782,965.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2783,969.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2784,970.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2785,970.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2786,968.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2787,966.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2788,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2789,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2790,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2791,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2792,960.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2793,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2794,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2795,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2796,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2797,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2798,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2799,967.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2800,967.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2801,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2802,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2803,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2804,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2805,961.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2806,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2807,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2808,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2809,965.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2810,966.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2811,965.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2812,966.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2813,965.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2814,965.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2815,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2816,965.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2817,967.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2818,967.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2819,967.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2820,971.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2821,972.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2822,974.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2823,974.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2824,972.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2825,973.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2826,971.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2827,971.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2828,973.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2829,976.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2830,977.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2831,978.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2832,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2833,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2834,978.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2835,977.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2836,974.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2837,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2838,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2839,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2840,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2841,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2842,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2843,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2844,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2845,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2846,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2847,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2848,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2849,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2850,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2851,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2852,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2853,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2854,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2855,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2856,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2857,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2858,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2859,990.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2860,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2861,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2862,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2863,990.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
